날짜,고객사 ID,고객사명,고객사 그룹,제휴점 ID,제휴점명,제휴점 그룹,제휴점 유형,정산단위,수수료율,혼자결제,함께결제,정상거래,취소거래,관리자입력,거래 통계 합계,주문 수,고유 사용자 수,판매가격,식대/복지 포인트,포인트 단위,대장포인트,대장쿠폰,간편결제,포인트 사용 합계,고객사 청구 금액,제휴점 정산 금액,제휴점 수수료 금액,거래액,배송비,고객사 시/도,고객사 시/군/구,고객사 동/면,제휴점 시/도,제휴점 시/군/구,제휴점 동/면
2020-10-01,2F52A484-CD35-4CB5-8A48-E7FABE43B655,야놀자,야놀자,,,,POS(BEAT),,,446,0,425,21,0,446,446,124,497300,494800,원,2500,0,0,497300,494800,484782,12518,497300,0,서울특별시,강남구,대치동,,,
2020-10-01,CA36DB82-AC8E-79B2-A76E-5C44E6D24EF7,가온미디어,가온미디어,,,,방문/전화배달 제휴식당,,,53,656,703,3,3,709,212,261,3887000,3887000,원,0,0,0,3887000,4726000,4726000,0,4726000,0,경기도,성남시 분당구,야탑동,,,
2020-10-01,7AB840B8-AB89-9E10-1BED-E1041DCE1644,한국공항,공항,,,,구내식당,,,17780,94,17748,3,123,17874,17800,1759,88162200,17987,장,0,0,0,17987,88162200,88162200,0,88162200,0,서울특별시,강서구,방화동,,,
2020-10-01,D16AF70A-8D05-498C-9AD9-AFB1B13F15B6,웨딩북,미설정(기본그룹),,,,배달식사,,,623,0,602,20,1,623,623,75,5040000,5040000,원,0,0,0,5040000,5040000,5040000,0,5040000,0,서울특별시,강남구,청담동,,,
2020-10-01,165B458B-F005-4D3C-AAFA-56169D8B64E4,피앤에이,미설정(기본그룹),,,,방문 제휴식당,,,38,0,38,0,0,38,38,10,283300,283300,원,0,0,0,283300,283300,276288,7012,283300,0,서울특별시,강남구,삼성동,,,
2020-10-01,B28C863C-9392-B723-FD61-22BB2D2DEFA4,에어부산(정비-김해),금호아시아나,,,,방문/전화배달 제휴식당,,,44,0,44,0,0,44,44,35,410000,82,장,0,0,0,82,410000,410000,0,410000,0,부산광역시,강서구,대저2동,,,
2020-10-01,FC10F96A-F33D-4868-8700-A0F4A49FACF7,한국화학융합시험연구원(x),미설정(기본그룹),,,,구내식당,,,3934,0,3934,0,0,3934,3934,470,19346000,0,원,19346000,0,0,19346000,0,19346000,0,19346000,0,경기도,과천시,중앙동,,,
2020-10-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,방문/전화배달 제휴식당,,,31,0,31,0,0,31,31,14,281900,281900,원,0,0,0,281900,281900,275249,6651,281900,0,서울특별시,강남구,역삼동,,,
2020-10-01,AD11B5CE-7193-4C87-98C7-E3C19332203F,현대오일뱅크 대산공장,HD현대,,,,방문 제휴식당,,,375,0,375,0,0,375,375,145,2610000,2610000,원,0,0,0,2610000,2610000,2557800,52200,2610000,0,충청남도,서산시,대산읍,,,
2020-10-01,255EE2AF-3BED-084D-76E2-F4BCC6DB843A,한화시스템,한화,,,,방문 제휴식당,,,490,8,498,0,0,498,494,162,11125640,11049140,원,76500,0,0,11125640,11049140,10826635,299005,11125640,0,경기도,성남시 분당구,삼평동,,,
2020-10-01,4E614A69-DC4E-A713-E03E-61F87BDC8CD8,마켓디자이너스,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,11,20,31,0,0,31,17,25,232300,232300,원,0,0,0,232300,232300,224800,7500,232300,0,서울특별시,강남구,역삼동,,,
2020-10-01,2F52A484-CD35-4CB5-8A48-E7FABE43B655,야놀자,야놀자,,,,방문 제휴식당,,,9270,4220,13444,38,8,13490,10527,771,130916867,130509927,원,406940,0,0,130916867,130509927,127735370,3181497,130916867,0,서울특별시,강남구,대치동,,,
2020-10-01,35558ADD-2CFF-4977-85CA-83B314742ACC,블랭크,미설정(기본그룹),,,,배달식사,,,217,0,214,3,0,217,217,61,1784500,1784500,원,0,0,0,1784500,1784500,1616033,168467,1784500,0,서울특별시,강남구,역삼동,,,
2020-10-01,A09A8412-49B0-3CC5-B3B7-731EDFE6BFCD,에어부산(안전운항팀),금호아시아나,,,,방문/전화배달 제휴식당,,,10,0,10,0,0,10,10,7,205000,41,장,0,0,0,41,205000,205000,0,205000,0,부산광역시,강서구,대저2동,,,
2020-10-01,12DE3B31-A228-4348-BF31-84D4F2FE54E5,해법에듀,천재교육,,,,구내식당,,,1156,2,1071,38,49,1158,1157,153,4480000,4480000,원,0,0,0,4480000,4480000,4457600,22400,4480000,0,서울특별시,금천구,가산동,,,
2020-10-01,984C8B7A-B360-404C-A2E8-AA503CCDF354,스테이지파이브,미설정(기본그룹),,,,방문 제휴식당,,,593,32,625,0,0,625,603,57,6920250,6912150,원,8100,0,0,6920250,6912150,6675528,244722,6920250,0,서울특별시,송파구,신천동,,,
2020-10-01,7F4CC785-7F3F-4EFE-BB2A-3B59C89BE0DC,마이리얼트립,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,61,9,70,0,0,70,65,36,442800,441800,원,1000,0,0,442800,441800,431929,10871,442800,0,서울특별시,서초구,서초동,,,
2020-10-01,47A4C1A8-DD61-E928-239A-A11813E6C01E,핀크,미설정(기본그룹),,,,방문 제휴식당,,,205,0,205,0,0,205,205,46,1913870,1913870,원,0,0,0,1913870,1913870,1866472,47398,1913870,0,서울특별시,중구,다동,,,
2020-10-01,01B33C76-BD89-4F2B-AA18-7A0E841275FD,스위트스팟,미설정(기본그룹),,,,방문 제휴식당,,,335,65,399,1,0,400,360,40,3675420,3675420,원,0,0,0,3675420,3675420,3568184,107236,3675420,0,서울특별시,강남구,삼성동,,,
2020-10-01,3DE3B89F-9579-4DB7-97E3-CD6D3A16B1B5,빅슨커뮤니케이션,미설정(기본그룹),,,,전화배달 제휴식당,,,0,39,39,0,0,39,11,27,389500,381500,원,8000,0,0,389500,381500,376315,13185,389500,0,서울특별시,강남구,논현동,,,
2020-10-01,6159BB0C-08F1-53DF-ACDE-A3DCC61F003C,한미헬스케어(x),한미약품,,,,방문 제휴식당,,,738,1739,2471,6,0,2477,1211,195,16761550,16761550,원,0,0,0,16761550,16761550,16429377,332173,16761550,0,서울특별시,송파구,방이동,,,
2020-10-01,9A1A55CF-AE69-6E0E-3319-69320A7EA16D,굿잡자립생활센터,미설정(기본그룹),,,,방문 제휴식당,,,5,52,57,0,0,57,17,26,353830,353830,원,0,0,0,353830,353830,344775,9055,353830,0,서울특별시,강남구,역삼동,,,
2020-10-01,F021642C-A5F6-4EE3-8525-CB4CD18D8847,위대한상사,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,10,10,0,0,10,3,6,209700,209700,원,0,0,0,209700,209700,199215,10485,209700,0,서울특별시,서초구,서초동,,,
2020-10-01,D1C83761-3423-42E6-853E-66033EDBEB76,천재교육,천재교육,,,,구내식당,,,3131,231,3114,7,241,3362,3137,356,13420000,13420000,원,0,0,0,13420000,13420000,13352900,67100,13420000,0,서울특별시,금천구,가산동,,,
2020-10-01,4475B97D-0BD7-3804-88E5-A151D8D73E84,엘리엇(x),미설정(기본그룹),,,,전화배달 제휴식당,,,0,26,26,0,0,26,10,16,185800,184000,원,1800,0,0,185800,184000,179870,5930,185800,0,서울특별시,강남구,논현동,,,
2020-10-01,2C5A8A07-2879-4F62-A322-C27CD54EF465,HS애드,미설정(기본그룹),,,,방문 제휴식당,,,463,1078,1541,0,0,1541,796,344,11509700,11509700,원,0,0,0,11509700,11509700,11280117,229583,11509700,0,서울특별시,마포구,공덕동,,,
2020-10-01,6103E8B2-1B53-4FC5-A116-DECFB2984F90,이노와이어리스_test,이노와이어리스,,,,방문 제휴식당,,,9,4,13,0,0,13,11,4,107000,107000,원,0,0,0,107000,107000,107000,0,107000,0,경기도,성남시 분당구,서현동,,,
2020-10-01,989448F5-F333-0E07-50C8-4AF5F3B1520E,플리토,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,27,272,299,0,0,299,97,78,2332300,2325800,원,6500,0,0,2332300,2325800,2266026,66274,2332300,0,서울특별시,강남구,삼성동,,,
2020-10-01,BF87A075-1A2A-E534-C7AF-5C5B9146845D,신한벤처투자,신한금융그룹,,,,방문 제휴식당,,,370,24,394,0,0,394,378,35,3993940,3993940,원,0,0,0,3993940,3993940,3870915,123025,3993940,0,서울특별시,강남구,대치동,,,
2020-10-01,65DA7F75-372D-4C3B-A432-8E289D12EC32,스위스포트코리아(x),미설정(기본그룹),,,,GS 편의점,,,37,0,37,0,0,37,37,17,147510,147510,원,0,0,0,147510,147510,144250,3260,147510,0,인천광역시,중구,운서동,,,
2020-10-01,2F52A484-CD35-4CB5-8A48-E7FABE43B655,야놀자,야놀자,,,,전화배달 제휴식당,,,3,12,15,0,0,15,6,14,259300,259300,원,0,0,0,259300,259300,243947,15353,259300,0,서울특별시,강남구,대치동,,,
2020-10-01,0574ACC7-70E7-4996-940A-811B5D3E53E9,솔리드(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,4,15,19,0,0,19,11,9,176800,176800,원,0,0,0,176800,176800,175173,1627,176800,0,서울특별시,강남구,논현동,,,
2020-10-01,2417E1DF-C2B4-43ED-9050-0AADC50D9E3C,까뮤이앤씨,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,23,49,72,0,0,72,42,36,519500,519500,원,0,0,0,519500,519500,509110,10390,519500,0,서울특별시,영등포구,여의도동,,,
2020-10-01,6F2441B0-2084-4435-B877-0DBF55B14B4C,씨제이이엔엠(충무로),CJ,,,,방문 제휴식당,,,104,0,103,1,0,104,104,45,910700,910700,원,0,0,0,910700,910700,891926,18774,910700,0,서울특별시,중구,필동2가,,,
2020-10-01,358236A1-00A3-46B0-758E-9D4E9E96CE9D,엠티지,미설정(기본그룹),,,,방문 제휴식당,,,71,696,755,6,6,767,228,54,5378300,5378300,원,0,0,0,5378300,5441550,5378300,63250,5441550,0,충청남도,금산군,복수면,,,
2020-10-01,EA88B08D-1E53-40C4-A64C-919084EB8F09,HL 디앤아이한라,HL 디앤아이한라,,,,방문 제휴식당,,,2277,2129,4405,1,0,4406,2891,293,42909360,42909360,원,0,0,0,42909360,42909360,42205407,703953,42909360,0,서울특별시,송파구,신천동,,,
2020-10-01,003DE046-A1AA-496F-9564-5E386F50F1EE,나인엠인터렉티브(x),미설정(기본그룹),,,,방문 제휴식당,,,106,481,587,0,0,587,229,33,4682000,4450700,원,231300,0,0,4682000,4450700,4581349,100651,4682000,0,서울특별시,강남구,삼성동,,,
2020-10-01,B729A2EF-A4F3-4804-8CEE-55DE40FC4A54,더쿠스(x),미설정(기본그룹),,,,방문 제휴식당,,,41,187,228,0,0,228,98,17,2027300,2027300,원,0,0,0,2027300,2027300,1955424,71876,2027300,0,서울특별시,서초구,서초동,,,
2020-10-01,EA321FCE-F9E0-6F96-7534-D2C8F25767D2,온라인팜,한미약품,,,,방문 제휴식당,,,309,466,774,1,0,775,443,51,5749120,5749120,원,0,0,0,5749120,5749120,5616977,132143,5749120,0,서울특별시,송파구,방이동,,,
2020-10-01,BFCC0885-CA38-BCCF-B4F9-6EFB670C3DCA,에어부산(운항통제실),금호아시아나,,,,구내식당,,,349,0,349,0,0,349,349,15,1627000,349,장,0,0,0,349,1627000,1627000,0,1627000,0,부산광역시,강서구,대저2동,,,
2020-10-01,AD259F7D-6ECD-431B-AFC6-31A51A6E20C3,에스제이지세종,에스제이지세종,,,,방문 제휴식당,,,1492,0,1491,1,0,1492,1492,97,10183890,10183890,원,0,0,0,10183890,10183890,9697121,486769,10183890,0,경기도,용인시 기흥구,영덕동,,,
2020-10-01,79ADEE98-A59D-436B-8313-7EAD1BF8DF78,스카이월드와이드,그래프주식회사,,,,방문 제휴식당,,,344,309,652,1,0,653,435,38,4188100,4179100,원,9000,0,0,4188100,4179100,4148859,39241,4188100,0,서울특별시,강남구,대치동,,,
2020-10-01,84649328-25ED-FACC-A628-5677F238F494,테이크원컴퍼니,미설정(기본그룹),,,,배달식사,,,340,0,334,6,0,340,340,44,2436600,2370700,원,65900,0,0,2436600,2370700,2203905,232695,2436600,0,서울특별시,강남구,논현동,,,
2020-10-01,01B33C76-BD89-4F2B-AA18-7A0E841275FD,스위트스팟,미설정(기본그룹),,,,배달식사,,,27,0,22,5,0,27,27,6,191700,191700,원,0,0,0,191700,191700,176364,15336,191700,0,서울특별시,강남구,삼성동,,,
2020-10-01,E1FE894E-7A17-4C26-A3B2-D47CEC7E68A4,원스소프트,미설정(기본그룹),,,,방문 제휴식당,,,37,519,556,0,0,556,151,34,3999000,3999000,원,0,0,0,3999000,3999000,3945170,53830,3999000,0,서울특별시,금천구,가산동,,,
2020-10-01,951DD8A2-D735-D5E9-10FD-263A414F4575,인코어드 테크놀로지스,미설정(기본그룹),,,,방문 제휴식당,,,102,246,348,0,0,348,173,32,2389200,2389200,원,0,0,0,2389200,2389200,2321871,67329,2389200,0,서울특별시,강남구,논현동,,,
2020-10-01,9F6793A3-5CD9-4F20-ADE9-9977836BDF9D,링게임즈,미설정(기본그룹),,,,방문 제휴식당,,,141,437,576,2,0,578,229,39,4603320,4603320,원,0,0,0,4603320,4603320,4470650,132670,4603320,0,서울특별시,서초구,서초동,,,
2020-10-01,701BC3C4-27C4-078C-8260-03BC64A7136F,디어센틱(x),미설정(기본그룹),,,,방문 제휴식당,,,2,175,177,0,0,177,43,18,1230900,1230900,원,0,0,0,1230900,1230900,1203163,27737,1230900,0,서울특별시,강남구,신사동,,,
2020-10-01,2C20E5C1-804B-4C2B-A59B-3799C8530061,로보티즈(x),미설정(기본그룹),,,,방문 제휴식당,,,3181,1828,5005,4,0,5009,3684,126,28710800,27909554,원,801246,0,0,28710800,27909554,27712202,998598,28710800,0,서울특별시,강서구,마곡동,,,
2020-10-01,114860CF-7835-4186-A55F-EAABA3BDE99F,넥써쓰,원유니버스,,,,방문 제휴식당,,,288,536,824,0,0,824,429,53,5690500,5601100,원,89400,0,0,5690500,5601100,5548837,141663,5690500,0,서울특별시,강남구,삼성동,,,
2020-10-01,FD00B85F-ECEB-4279-9FE9-B1A8A5217278,LS메탈 (x),LS,,,,방문 제휴식당,,,653,37,690,0,0,690,669,47,5375360,5375360,원,0,0,0,5375360,5375360,5311150,64210,5375360,0,서울특별시,용산구,한강로2가,,,
2020-10-01,36C041E4-FFF2-4CB5-973A-829E8E4AE0E0,빅인사이트(x),미설정(기본그룹),,,,방문 제휴식당,,,128,330,458,0,0,458,221,28,3820780,3820780,원,0,0,0,3820780,3820780,3761095,59685,3820780,0,서울특별시,강남구,대치동,,,
2020-10-01,34416D82-E46E-4DD9-8270-14D58969D235,한국공항공사_대구지사,한국공항공사,,,,방문 제휴식당,,,452,0,452,0,0,452,452,55,2423750,2423750,원,0,0,0,2423750,2423750,2423750,0,2423750,0,대구광역시,동구,지저동,,,
2020-10-01,90C01D4D-2366-49B5-8FB8-6AE32CA9B25F,글루업,미설정(기본그룹),,,,방문 제휴식당,,,399,26,425,0,0,425,412,50,954100,953900,원,200,0,0,954100,953900,954100,0,954100,0,서울특별시,강남구,삼성동,,,
2020-10-01,72AFD252-7FCA-846F-1A7F-AC9457BC92C7,361도VFX,미설정(기본그룹),,,,방문 제휴식당,,,13,23,36,0,0,36,23,11,305600,305600,원,0,0,0,305600,305600,299488,6112,305600,0,서울특별시,강남구,논현동,,,
2020-10-01,131D5BF9-5DD9-4B81-9D43-F7B6BB49991A,엘케이나인(x),미설정(기본그룹),,,,방문 제휴식당,,,9,34,43,0,0,43,20,10,437700,437700,원,0,0,0,437700,437700,428148,9552,437700,0,서울특별시,강남구,삼성동,,,
2020-10-01,E9EE4A84-DD0A-4185-92CE-8E1A59130CAE,에이피알,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,5,34,38,1,0,39,14,12,365100,365100,원,0,0,0,365100,365100,347494,17606,365100,0,서울특별시,송파구,신천동,,,
2020-10-01,2F52A484-CD35-4CB5-8A48-E7FABE43B655,야놀자,야놀자,,,,POS(KFC),,,7,0,7,0,0,7,7,5,89200,89200,원,0,0,0,89200,89200,86254,2946,89200,0,서울특별시,강남구,대치동,,,
2020-10-01,2FB69114-B0D4-4E0E-9F81-33DBAECF9320,두산 큐벡스FM,두산,,,,GS 편의점,,,28,3,31,0,0,31,29,8,256000,256000,원,0,0,0,256000,256000,250356,5644,256000,0,서울특별시,강남구,논현동,,,
2020-10-01,F4A9928D-0DF7-4B3E-AD07-CC4D55878CE8,마포애경타운,애경,,,,방문 제휴식당,,,13,16,29,0,0,29,21,4,537300,537300,원,0,0,0,537300,537300,527990,9310,537300,0,서울특별시,마포구,동교동,,,
2020-10-01,9E9603CC-E31D-47FE-B2B8-B2520D1A034D,한솔티씨에스,한솔,,,,식품관,,,9,0,8,1,0,9,9,4,336400,336400,원,0,0,0,336400,336400,299396,37004,336400,0,부산광역시,중구,중앙동6가,,,
2020-10-01,01B33C76-BD89-4F2B-AA18-7A0E841275FD,스위트스팟,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,2,8,0,0,8,7,7,54500,54500,원,0,0,0,54500,54500,52865,1635,54500,0,서울특별시,강남구,삼성동,,,
2020-10-01,23C69574-1878-4197-BBB2-C6C40204AC66,태광산업,미설정(기본그룹),,,,방문 제휴식당,,,2,7,9,0,0,9,5,5,50000,50000,원,0,0,0,50000,50000,50000,0,50000,0,서울특별시,중구,장충동2가,,,
2020-10-01,34393145-9EB5-49F2-A232-D9B0BE396AF5,브리지테일,미설정(기본그룹),,,,배달식사,,,103,0,96,6,1,103,103,16,653400,641500,원,11900,0,0,653400,641500,596103,57297,653400,0,서울특별시,강남구,논현동,,,
2020-10-01,F6BDC51F-2950-434D-8586-ACAB33F14CB0,비마이펫(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,12,12,0,0,12,3,8,92700,92700,원,0,0,0,92700,92700,90698,2002,92700,0,서울특별시,서초구,서초동,,,
2020-10-01,4510C796-25D9-44C1-9F6D-E3139C75AF8B,세무법인 센트릭,서현파트너스,,,,방문 제휴식당,,,100,0,100,0,0,100,100,8,780000,778500,원,1500,0,0,780000,778500,761792,18208,780000,0,서울특별시,강남구,대치동,,,
2020-10-01,95BA0D30-0E85-4786-8136-0043B29E0EB9,펀플로,미설정(기본그룹),,,,방문 제휴식당,,,81,2,83,0,0,83,82,6,643500,643500,원,0,0,0,643500,643500,635211,8289,643500,0,서울특별시,구로구,구로동,,,
2020-10-01,63D20C22-7B38-490C-9B29-FBD331BB07BB,현대자동차,현대자동차그룹,,,,배달식사,,,205,0,187,17,1,205,205,16,1460200,1408500,원,51700,0,0,1460200,1408500,1314734,145466,1460200,0,서울특별시,서초구,양재동,,,
2020-10-01,3BB57D03-49E6-B515-DC91-EE8204978B8E,모두락,애경,,,,방문 제휴식당,,,77,0,77,0,0,77,77,10,852300,180,장,0,0,0,180,852300,852300,0,852300,0,서울특별시,강서구,과해동,,,
2020-10-01,C42A9CDD-2A37-4C43-801A-C31524B2BAB6,두산 베어스,두산,,,,GS 편의점,,,1,4,5,0,0,5,3,3,117630,117630,원,0,0,0,117630,117630,115040,2590,117630,0,서울특별시,강남구,논현동,,,
2020-10-01,CA74D696-9CD9-476E-B5ED-6107825C0406,웨이크(x),미설정(기본그룹),,,,방문 제휴식당,,,9,12,21,0,0,21,13,5,609050,609050,원,0,0,0,609050,609050,595412,13638,609050,0,서울특별시,강남구,삼성동,,,
2020-10-01,7BA49326-128E-462D-9789-EEA06211FE7A,지앤비교육,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,27,27,0,0,27,9,6,236700,236700,원,0,0,0,236700,236700,231336,5364,236700,0,서울특별시,강남구,대치동,,,
2020-10-01,05F6B78A-971B-415F-8247-B2257A156397,에이큐주식회사,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,6,6,0,0,6,2,5,90000,20,장,0,0,0,20,90000,90000,0,90000,0,서울특별시,강서구,마곡동,,,
2020-10-01,D9E0D6DD-3600-4CC0-BF8E-577C683D7708,세컨신드롬,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,10,16,0,0,16,9,11,144800,144800,원,0,0,0,144800,144800,141716,3084,144800,0,서울특별시,강남구,역삼동,,,
2020-10-01,4E5BFCFF-7273-499C-89EF-5C773B5EFE5D,코드레시피,미설정(기본그룹),,,,방문 제휴식당,,,28,123,151,0,0,151,53,10,1154400,1154400,원,0,0,0,1154400,1154400,1137291,17109,1154400,0,서울특별시,구로구,구로동,,,
2020-10-01,B28C863C-9392-B723-FD61-22BB2D2DEFA4,에어부산(정비-김해),금호아시아나,,,,구내식당,,,29,0,29,0,0,29,29,10,145000,29,장,0,0,0,29,145000,145000,0,145000,0,부산광역시,강서구,대저2동,,,
2020-10-01,4E5BFCFF-7273-499C-89EF-5C773B5EFE5D,코드레시피,미설정(기본그룹),,,,배달식사,,,22,0,22,0,0,22,22,4,215300,215300,원,0,0,0,215300,215300,196816,18484,215300,0,서울특별시,구로구,구로동,,,
2020-10-01,0DBFFBB0-6350-4DBC-BABA-14274B9EAA2E,아난티클럽(청담),아난티,,,,방문 제휴식당,,,0,33,33,0,0,33,7,8,174900,174900,원,0,0,0,174900,174900,171070,3830,174900,0,서울특별시,강남구,청담동,,,
2020-10-01,6ACDD960-BD1F-ABED-09A2-95D2C66AD913,테크랩스,미설정(기본그룹),,,,배달식사,,,22,0,21,1,0,22,22,5,165600,165600,원,0,0,0,165600,165600,150531,15069,165600,0,서울특별시,강남구,역삼동,,,
2020-10-01,4417114A-E9DF-4628-BBFC-C4F0F160A339,진학사,미설정(기본그룹),,,,방문 제휴식당,,,6,5,11,0,0,11,8,8,120200,107600,원,12600,0,0,120200,107600,118081,2119,120200,0,서울특별시,종로구,신문로2가,,,
2020-10-01,ACD95100-2F16-4B6A-9926-7CB727DFCFC8,데이블,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,0,6,0,0,6,6,4,51700,50000,원,1700,0,0,51700,50000,50323,1377,51700,0,서울특별시,강남구,삼성동,,,
2020-10-01,2FB69114-B0D4-4E0E-9F81-33DBAECF9320,두산 큐벡스FM,두산,,,,방문/전화배달 제휴식당,,,3,2,5,0,0,5,4,4,48500,48500,원,0,0,0,48500,48500,46215,2285,48500,0,서울특별시,강남구,논현동,,,
2020-10-01,D3F34EE7-AF76-4A7C-806B-E365C843A853,전북경찰청,경찰서,,,,방문 제휴식당,,,4,0,4,0,0,4,4,3,9000,9000,원,0,0,0,9000,9000,9000,0,9000,0,전북특별자치도,전주시 완산구,효자동3가,,,
2020-10-01,EF8DC2CD-D445-427F-A310-F482F307FAC7,대건엠에스,미설정(기본그룹),,,,방문 제휴식당,,,6,19,25,0,0,25,13,3,190500,190500,원,0,0,0,190500,190500,187050,3450,190500,0,서울특별시,성동구,성수동1가,,,
2020-10-01,A1989C9A-0818-BFAA-5716-35571B0DB951,에어부산(제주지점),금호아시아나,,,,방문 제휴식당,,,44,29,73,0,0,73,58,4,658000,111,장,0,0,0,111,658000,658000,0,658000,0,제주특별자치도,제주시,용담이동,,,
2020-10-01,7BC46A44-AB1A-471D-957F-FD62838EBA96,포레스트256,미설정(기본그룹),,,,방문 제휴식당,,,10,52,56,6,0,62,24,9,423700,423700,원,0,0,0,423700,423700,414661,9039,423700,0,서울특별시,강남구,논현동,,,
2020-10-01,29226F2F-8606-491C-9033-DE9D2DC2AC21,버핏서울,미설정(기본그룹),,,,배달식사,,,7,0,7,0,0,7,7,3,58900,58900,원,0,0,0,58900,58900,54188,4712,58900,0,서울특별시,강남구,역삼동,,,
2020-10-01,5E76E5B7-CCB3-35A6-1E94-1E0B44F5A263,퓨젠바이오,미설정(기본그룹),,,,방문 제휴식당,,,9,0,9,0,0,9,9,3,173000,173000,원,0,0,0,173000,173000,172840,160,173000,0,경기도,용인시 수지구,상현동,,,
